gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,2017,2560,2048,ck,2,0,29.5447,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,715.86,666.81,0.0
gfx950,256,2048,2560,2048,ck,2,0,29.7673,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,721.42,669.29,0.0
gfx950,256,2151,2560,2048,ck,2,0,29.5471,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,763.35,699.26,0.0
gfx950,256,2332,2560,2048,ck,2,0,30.6028,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,799.04,717.54,0.0
gfx950,256,2341,2560,2048,ck,2,0,30.4868,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,805.17,722.38,0.0
gfx950,256,3072,2560,2048,ck,0,0,33.0134,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,975.73,825.82,0.0
gfx950,256,3073,2560,2048,ck,0,0,33.9861,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,948.12,802.39,0.0
gfx950,256,3089,2560,2048,ck,0,0,34.3867,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,941.95,796.38,0.0
gfx950,256,3110,2560,2048,ck,0,0,33.7901,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,965.1,814.89,0.0
gfx950,256,3137,2560,2048,ck,0,0,33.8788,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,970.93,818.47,0.0
gfx950,256,3613,2560,2048,ck,0,0,45.7128,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,828.76,681.23,0.0
gfx950,256,4096,2560,2048,ck,0,0,46.3749,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,926.14,746.16,0.0
gfx950,256,4097,2560,2048,ck,0,0,47.4938,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,904.54,728.73,0.0
gfx950,256,4109,2560,2048,ck,0,0,47.0163,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,916.41,737.96,0.0
gfx950,256,4143,2560,2048,ck,0,0,46.8204,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,927.85,746.25,0.0
gfx950,256,4345,2560,2048,ck,0,0,46.7606,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,974.34,778.17,0.0
gfx950,256,4413,2560,2048,ck,0,0,47.881,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,966.43,770.14,0.0
gfx950,256,5121,2560,2048,ck,0,0,57.9082,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,927.29,724.43,0.0
gfx950,256,5123,2560,2048,ck,0,0,58.0586,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,925.25,722.8,0.0
gfx950,256,5133,2560,2048,ck,0,0,58.163,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,925.39,722.73,0.0
gfx950,256,5185,2560,2048,ck,0,0,58.1534,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,934.92,729.26,0.0
gfx950,256,5191,2560,2048,ck,0,0,58.3599,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,932.69,727.42,0.0
gfx950,256,6146,2560,2048,ck,0,0,62.2755,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1034.84,791.6,0.0
gfx950,256,6147,2560,2048,ck,0,0,61.3071,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1051.36,804.22,0.0
gfx950,256,6155,2560,2048,ck,0,0,61.6643,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1046.63,800.49,0.0
gfx950,256,6377,2560,2048,ck,0,0,61.8099,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1081.83,824.35,0.0
gfx950,256,6401,2560,2048,ck,0,0,63.8243,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1051.63,801.03,0.0
gfx950,256,7121,2560,2048,ck,0,0,71.8763,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1038.86,783.1,0.0
gfx950,256,7169,2560,2048,ck,0,0,73.5189,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1022.49,770.28,0.0
gfx950,256,7170,2560,2048,ck,0,0,73.4797,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1023.18,770.79,0.0
gfx950,256,7176,2560,2048,ck,0,0,72.9512,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1031.45,776.96,0.0
gfx950,256,7177,2560,2048,ck,0,0,73.526,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1023.53,770.99,0.0
gfx950,256,7185,2560,2048,ck,0,0,72.9424,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1032.87,777.94,0.0
gfx950,256,7206,2560,2048,ck,0,0,72.8484,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1037.23,781.01,0.0
gfx950,256,7217,2560,2048,ck,0,0,72.5248,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1043.45,785.58,0.0
gfx950,256,7257,2560,2048,ck,0,0,73.2232,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1039.22,782.01,0.0
gfx950,256,7265,2560,2048,ck,0,0,73.0437,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1042.92,784.71,0.0
gfx950,256,7393,2560,2048,ck,0,0,73.924,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1048.66,787.78,0.0
gfx950,256,7461,2560,2048,ck,0,0,73.7449,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1060.88,796.3,0.0
gfx950,256,7634,2560,2048,ck,0,0,75.2341,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1063.99,797.02,0.0
gfx950,256,8129,2560,2048,ck,0,0,78.2105,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1089.86,812.06,0.0
gfx950,256,8192,2560,2048,ck,0,0,75.2696,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1141.22,849.79,0.0
gfx950,256,1,3072,2048,ck,8,0,8.019,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,1.57,785.59,0.0
gfx950,256,2,3072,2048,ck,8,0,8.0637,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,3.12,782.25,0.0
gfx950,256,4,3072,2048,ck,8,0,8.0294,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,6.27,787.63,0.0
gfx950,256,8,3072,2048,ck,8,0,8.0871,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,12.45,786.07,0.0
gfx950,256,16,3072,2048,ck,8,0,7.9191,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,25.42,811.02,0.0
gfx950,256,32,3072,2048,ck,8,0,8.0996,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,49.71,809.13,0.0
gfx950,256,48,3072,2048,ck,8,0,8.1219,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,74.36,823.04,0.0
gfx950,256,64,3072,2048,ck,8,0,8.1558,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,98.74,835.69,0.0
gfx950,256,80,3072,2048,ck,8,0,8.2116,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,122.59,845.98,0.0
gfx950,256,96,3072,2048,ck,7,0,9.6028,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,125.79,737.07,0.0
gfx950,256,112,3072,2048,ck,7,0,9.324,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,151.15,773.16,0.0
gfx950,256,128,3072,2048,ck,7,0,9.6039,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,167.7,764.28,0.0
gfx950,256,256,3072,2048,ck,18,0,9.9694,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,323.11,841.44,0.0
gfx950,256,512,3072,2048,ck,2,0,15.1764,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,424.5,690.93,0.0
gfx950,256,588,3072,2048,ck,2,0,15.8331,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,467.3,701.59,0.0
gfx950,256,773,3072,2048,ck,0,0,19.8779,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,489.32,635.07,0.0
gfx950,256,822,3072,2048,ck,2,0,20.1208,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,514.05,647.35,0.0
gfx950,256,1024,3072,2048,ck,0,0,19.7254,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,653.21,744.22,0.0
gfx950,256,1025,3072,2048,ck,0,0,20.5013,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,629.11,716.45,0.0
gfx950,256,1027,3072,2048,ck,0,0,20.5163,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,629.87,716.73,0.0
gfx950,256,1042,3072,2048,ck,0,0,20.5342,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,638.51,722.09,0.0
gfx950,256,1051,3072,2048,ck,0,0,20.6082,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,641.72,723.07,0.0
gfx950,256,1055,3072,2048,ck,0,0,20.608,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,644.17,724.67,0.0
gfx950,256,1057,3072,2048,ck,0,0,20.5643,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,646.76,727.01,0.0
gfx950,256,1069,3072,2048,ck,0,0,20.6533,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,651.28,728.63,0.0
gfx950,256,1072,3072,2048,ck,0,0,20.7612,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,649.72,726.03,0.0
gfx950,256,1074,3072,2048,ck,0,0,20.7546,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,651.14,727.05,0.0
gfx950,256,1091,3072,2048,ck,0,0,20.6668,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,664.25,736.88,0.0
gfx950,256,1128,3072,2048,ck,0,0,20.7771,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,683.13,747.56,0.0
gfx950,256,1136,3072,2048,ck,0,0,20.6632,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,691.77,754.85,0.0
gfx950,256,1514,3072,2048,ck,2,0,28.7784,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,661.97,649.59,0.0
gfx950,256,2017,3072,2048,ck,2,0,31.162,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,814.44,732.13,0.0
gfx950,256,2048,3072,2048,ck,2,0,30.726,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,838.7,750.79,0.0
gfx950,256,2151,3072,2048,ck,0,0,31.9071,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,848.27,749.44,0.0
gfx950,256,2332,3072,2048,ck,0,0,32.7552,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,895.84,775.3,0.0
gfx950,256,2341,3072,2048,ck,0,0,32.5846,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,904.0,781.62,0.0
gfx950,256,3072,3072,2048,ck,0,0,44.8071,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,862.69,702.06,0.0
gfx950,256,3073,3072,2048,ck,0,0,45.6428,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,847.17,689.39,0.0
gfx950,256,3089,3072,2048,ck,0,0,45.9844,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,845.26,687.11,0.0
gfx950,256,3110,3072,2048,ck,0,0,45.2859,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,864.13,701.51,0.0
gfx950,256,3137,3072,2048,ck,0,0,45.7551,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,862.69,699.15,0.0
gfx950,256,3613,3072,2048,ck,0,0,47.4685,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,957.73,756.06,0.0
gfx950,256,4096,3072,2048,ck,0,0,49.8262,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1034.39,799.7,0.0
gfx950,256,4097,3072,2048,ck,0,0,58.0057,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,888.74,687.07,0.0
gfx950,256,4109,3072,2048,ck,0,0,58.0494,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,890.68,688.25,0.0
gfx950,256,4143,3072,2048,ck,0,0,57.7316,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,902.99,696.86,0.0
gfx950,256,4345,3072,2048,ck,0,0,58.661,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,932.01,714.03,0.0
gfx950,256,4413,3072,2048,ck,0,0,58.4758,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,949.6,725.82,0.0
gfx950,256,5121,3072,2048,ck,0,0,62.3143,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1034.07,774.18,0.0
gfx950,256,5123,3072,2048,ck,0,0,61.0615,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1055.69,790.34,0.0
gfx950,256,5133,3072,2048,ck,0,0,61.9975,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1041.79,779.72,0.0
gfx950,256,5185,3072,2048,ck,0,0,61.7883,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1055.9,789.26,0.0
gfx950,256,5191,3072,2048,ck,0,0,61.2607,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1066.23,796.86,0.0
gfx950,256,6146,3072,2048,ck,0,0,73.428,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1053.2,771.36,0.0
gfx950,256,6147,3072,2048,ck,0,0,73.4744,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1052.71,770.99,0.0
gfx950,256,6155,3072,2048,ck,0,0,74.752,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1036.06,758.68,0.0
gfx950,256,6377,3072,2048,ck,0,0,73.9968,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1084.39,791.01,0.0
gfx950,256,6401,3072,2048,ck,0,0,75.7116,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1063.82,775.69,0.0
gfx950,256,7121,3072,2048,ck,0,0,85.5265,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1047.66,755.63,0.0
gfx950,256,7169,3072,2048,ck,0,0,85.855,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1050.69,757.32,0.0
gfx950,256,7170,3072,2048,ck,0,0,86.1658,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1047.05,754.69,0.0
gfx950,256,7176,3072,2048,ck,0,0,85.927,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1050.83,757.36,0.0
gfx950,256,7177,3072,2048,ck,0,0,86.8306,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1040.04,749.57,0.0
gfx950,256,7185,3072,2048,ck,0,0,85.2734,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1060.22,764.02,0.0
gfx950,256,7206,3072,2048,ck,0,0,86.171,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1052.24,758.06,0.0
gfx950,256,7217,3072,2048,ck,0,0,85.8634,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1057.62,761.83,0.0
gfx950,256,7257,3072,2048,ck,0,0,86.1554,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1059.88,763.05,0.0
gfx950,256,7265,3072,2048,ck,0,0,86.343,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1058.74,762.15,0.0
gfx950,256,7393,3072,2048,ck,0,0,86.7098,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1072.84,771.02,0.0
gfx950,256,7461,3072,2048,ck,0,0,87.6434,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1071.17,769.16,0.0
gfx950,256,7634,3072,2048,ck,0,0,87.5066,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1097.72,786.56,0.0
gfx950,256,8129,3072,2048,ck,0,0,90.6706,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1128.11,803.84,0.0
gfx950,256,8192,3072,2048,ck,0,0,89.351,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1153.64,821.48,0.0
gfx950,256,1,4608,2048,ck,8,0,8.0959,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,2.33,1167.07,0.0
gfx950,256,2,4608,2048,ck,8,0,8.0539,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,4.69,1174.55,0.0
gfx950,256,4,4608,2048,ck,8,0,8.1186,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,9.3,1167.96,0.0
gfx950,256,8,4608,2048,ck,8,0,8.091,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,18.66,1177.52,0.0
gfx950,256,16,4608,2048,ck,8,0,7.9723,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,37.88,1206.35,0.0
gfx950,256,24,4608,2048,ck,8,0,8.3743,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,54.09,1159.2,0.0
gfx950,256,32,4608,2048,ck,8,0,8.2213,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,73.47,1191.74,0.0
gfx950,256,40,4608,2048,ck,8,0,8.2,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,92.07,1205.82,0.0
gfx950,256,48,4608,2048,ck,8,0,8.2626,a8w8_blockscale_1x128x128_256x16x64x256_16x16_16x16_1x1_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,109.65,1207.59,0.0
gfx950,256,56,4608,2048,ck,7,0,9.6699,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,109.3,1041.17,0.0
gfx950,256,64,4608,2048,ck,7,0,9.359,a8w8_blockscale_1x128x128_256x16x128x256_16x16_16x16_1x2_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,129.07,1085.38,0.0
