dtype,m,n,k,ck_preshuffle,ck us,ck TFLOPS,ck TB/s,ck err,asm us,asm TFLOPS,asm TB/s,asm err,asm/ck
torch.bfloat16,2313,9216,2048,False,87.52847916666674,997.5361984953936,0.269756680623235,0,146.64389898989893,595.4071527654503,0.16101175816135652,0.00011915592040168121,1.675384976250621
torch.bfloat16,2325,1024,2048,False,18.827489583333335,517.953110893369,0.36429455821192297,0,36.39363265306119,267.952278712132,0.1884602195495065,0.0,1.9330050611356033
torch.bfloat16,2325,12288,2048,False,112.90675999999998,1036.4399934955181,0.2650631724796638,0,174.11286999999993,672.0989757965625,0.1718851914852705,0.0,1.5420942908998536
torch.bfloat16,2325,2048,4096,False,50.248717171717175,776.2790653281664,0.35646299066281,0,76.28217525773182,511.35179441603975,0.23480987451500987,0.0,1.518091994210506
torch.bfloat16,2325,2048,512,False,11.739317647058822,415.34598062619136,0.19072454356501334,0,32.95769662921345,147.94354274376258,0.06793484463399631,0.0,2.8074627180286496
torch.bfloat16,2325,9216,2048,False,87.33933,1004.8830372296192,0.2706222729210311,0,146.24589361702124,600.1249609772642,0.16161799429320223,0.00020898671937175095,1.6744563258845842
torch.bfloat16,256,1024,2048,False,8.195966666666665,131.0085640497969,0.31984512707469936,0,13.711540000000008,78.30935285168546,0.19118494348556023,0.0,1.6729619040259653
torch.bfloat16,256,12288,2048,False,19.78342696629214,651.2977711067883,1.2985673333427987,0,36.29754022988508,354.9800291258137,0.7077645437485706,0.0,1.8347448241262954
torch.bfloat16,256,2048,4096,False,16.150096774193543,265.94065385806147,0.5843422570123421,0,22.31238999999999,192.49248045592614,0.42295711037679085,7.62939453125e-06,1.3815638576019718
torch.bfloat16,256,2048,512,False,4.740229999999997,113.25840982399596,0.24885881064842863,0,11.638347368421059,46.12947998585437,0.10135872067204327,0.0,2.455228410524609
torch.bfloat16,256,9216,2048,False,19.370878048780494,498.87652958552303,1.0014340057869113,0,34.48845348837206,280.2003406519272,0.5624681317340119,0.0,1.7804279910039134
torch.bfloat16,3072,1024,2048,False,19.537500000000012,659.4959379654506,0.42935933461292364,0,37.90988659793809,339.8823643197289,0.22127758093732347,0.0,1.9403652769258128
torch.bfloat16,3072,12288,2048,False,129.7585,1191.589164917905,0.24242943622190452,0,216.64482000000007,713.6972979829379,0.14520208699197143,0.0,1.6696002188681287
