gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx950,256,1809,2048,2048,ck,0,0,20.725,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,732.21,738.66,0.0
gfx950,256,1870,2048,2048,ck,0,0,20.9289,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,749.52,749.37,0.0
gfx950,256,1967,2048,2048,ck,0,0,21.075,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,782.88,772.41,0.0
gfx950,256,1970,2048,2048,ck,0,0,21.0566,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,784.82,774.01,0.0
gfx950,256,2000,2048,2048,ck,0,2,21.1474,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,792.95,779.01,0.0
gfx950,256,2001,2048,2048,ck,0,0,21.0044,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,799.15,785.0,0.0
gfx950,256,2016,2048,2048,ck,0,0,21.1101,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,798.79,783.16,0.0
gfx950,256,2017,2048,128,cktile,7,0,8.095,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x64_intrawave_0x1x0_2,130.63,1084.86,0.0
gfx950,256,2017,2048,512,ck,0,3,10.0641,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,367.71,899.1,0.0
gfx950,256,2017,2048,1024,ck,0,2,14.2155,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,558.96,820.89,0.0
gfx950,256,2017,2048,2048,ck,0,2,21.1275,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,800.47,784.71,0.0
gfx950,256,2017,2048,4096,ck,0,1,35.0287,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,955.18,703.18,0.0
gfx950,256,2046,2048,2048,ck,0,2,21.0492,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,812.75,793.89,0.0
gfx950,256,2048,2048,128,cktile,20,0,8.1497,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x64_intrawave_0x1x0_4,131.75,1093.65,0.0
gfx950,256,2048,2048,512,ck,18,0,9.9115,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,378.83,924.87,0.0
gfx950,256,2048,2048,1024,ck,0,0,13.8472,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,604.72,885.81,0.0
gfx950,256,2048,2048,2048,ck,0,0,20.3196,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,845.48,825.67,0.0
gfx950,256,2048,2048,4096,ck,0,2,34.2957,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,986.58,722.59,0.0
gfx950,256,2050,2048,512,ck,18,1,12.1611,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,349.34,852.79,0.0
gfx950,256,2050,2048,2048,ck,2,2,28.2176,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,608.67,594.26,0.0
gfx950,256,2050,2048,4096,ck,2,1,48.0532,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,702.56,514.4,0.0
gfx950,256,2063,2048,512,ck,18,0,12.0491,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,358.44,874.47,0.0
gfx950,256,2063,2048,4096,ck,2,1,48.3414,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,712.98,520.93,0.0
gfx950,256,2064,2048,512,ck,18,0,12.0629,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,349.94,853.67,0.0
gfx950,256,2064,2048,4096,ck,2,0,47.9935,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,721.52,527.09,0.0
gfx950,256,2081,2048,2048,ck,2,3,28.1268,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,618.48,601.59,0.0
gfx950,256,2095,2048,2048,ck,2,3,28.0899,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,622.57,604.57,0.0
gfx950,256,2099,2048,512,ck,18,3,12.0003,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,357.11,869.74,0.0
gfx950,256,2099,2048,4096,ck,2,2,47.9764,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,720.93,523.75,0.0
gfx950,256,2151,2048,128,cktile,6,0,7.7566,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x64_intrawave_0x1x0_1,145.39,1205.16,0.0
gfx950,256,2151,2048,1024,ck,2,0,18.6449,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,481.53,699.74,0.0
gfx950,256,2154,2048,2048,ck,2,1,28.4804,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,628.97,606.67,0.0
gfx950,256,2159,2048,512,ck,18,1,12.3753,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,360.41,875.39,0.0
gfx950,256,2159,2048,2048,ck,2,1,28.4994,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,631.39,608.66,0.0
gfx950,256,2159,2048,4096,ck,2,0,49.3908,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,733.38,527.94,0.0
gfx950,256,2160,2048,512,ck,18,3,12.1291,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,358.21,869.99,0.0
gfx950,256,2160,2048,4096,ck,2,0,49.3139,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,733.49,527.94,0.0
gfx950,256,2162,2048,2048,ck,2,0,28.6029,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,634.07,611.04,0.0
gfx950,256,2165,2048,2048,ck,2,0,28.6566,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,633.76,610.54,0.0
gfx950,256,2251,2048,2048,ck,2,3,28.2934,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,662.86,632.73,0.0
gfx950,256,2252,2048,2048,ck,2,1,28.3229,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,661.25,631.13,0.0
gfx950,256,2255,2048,2048,ck,2,1,28.2279,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,662.26,631.9,0.0
gfx950,256,2313,2048,512,ck,18,2,12.4435,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,377.22,910.4,0.0
gfx950,256,2313,2048,4096,ck,2,0,49.0431,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,777.12,547.44,0.0
gfx950,256,2317,2048,2048,ck,2,3,28.3746,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,677.52,642.43,0.0
gfx950,256,2325,2048,512,ck,18,2,12.6607,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,374.51,903.43,0.0
gfx950,256,2325,2048,4096,ck,2,3,49.0158,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,783.72,551.22,0.0
gfx950,256,2332,2048,128,cktile,7,0,8.077,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x64_intrawave_0x1x0_2,151.37,1252.01,0.0
gfx950,256,2332,2048,1024,ck,2,0,18.7268,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,522.31,749.57,0.0
gfx950,256,2341,2048,128,cktile,19,0,8.2531,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x64_intrawave_0x1x0_3,148.71,1229.9,0.0
gfx950,256,2341,2048,1024,ck,2,1,18.7,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,521.73,748.3,0.0
gfx950,256,2694,2048,2048,ck,2,2,29.4215,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,757.12,695.05,0.0
gfx950,256,2715,2048,2048,ck,2,1,29.2404,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,770.89,706.58,0.0
gfx950,256,2819,2048,2048,ck,2,0,29.7059,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,779.32,709.02,0.0
gfx950,256,2853,2048,2048,ck,2,3,29.7696,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,792.83,719.63,0.0
gfx950,256,2914,2048,2048,ck,2,2,29.7288,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,792.16,716.12,0.0
gfx950,256,2974,2048,2048,ck,2,1,30.4832,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,815.97,734.82,0.0
gfx950,256,3000,2048,2048,ck,2,0,30.1633,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,834.32,750.13,0.0
gfx950,256,3001,2048,2048,ck,2,0,30.4508,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,815.47,733.13,0.0
gfx950,256,3072,2048,128,ck,16,0,9.6967,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,163.78,1346.13,0.0
gfx950,256,3072,2048,512,ck,18,1,13.7566,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,465.65,1098.95,0.0
gfx950,256,3072,2048,1024,ck,2,0,19.5893,a8w8_blockscale_1x128x128_256x64x128x128_16x16_32x32_1x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,657.75,909.98,0.0
gfx950,256,3072,2048,2048,ck,0,1,30.0355,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,850.42,761.28,0.0
gfx950,256,3072,2048,4096,ck,0,2,49.7954,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1010.47,657.86,0.0
gfx950,256,3073,2048,128,cktile,6,0,11.0458,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x64_intrawave_0x1x0_1,145.86,1198.87,0.0
gfx950,256,3073,2048,512,ck,18,0,15.1144,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,426.38,1006.26,0.0
gfx950,256,3073,2048,1024,ck,0,0,21.2514,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,606.51,839.05,0.0
gfx950,256,3073,2048,2048,ck,0,1,31.0776,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,825.11,738.58,0.0
gfx950,256,3073,2048,4096,ck,0,0,52.5748,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,974.08,634.12,0.0
gfx950,256,3077,2048,2048,ck,0,0,30.8116,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,820.4,734.19,0.0
gfx950,256,3078,2048,2048,ck,0,0,31.0157,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,832.49,744.96,0.0
gfx950,256,3086,2048,2048,ck,0,0,30.93,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,824.65,737.6,0.0
gfx950,256,3089,2048,128,ck,11,1,10.8516,a8w8_blockscale_1x128x128_256x32x64x128_16x16_16x16_2x1_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,142.01,1167.07,0.0
gfx950,256,3089,2048,1024,ck,0,1,21.1816,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,609.61,842.83,0.0
gfx950,256,3089,2048,2048,ck,0,1,31.2195,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,824.55,737.39,0.0
gfx950,256,3110,2048,128,ck,16,0,10.8139,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,144.96,1191.18,0.0
gfx950,256,3110,2048,1024,ck,0,1,21.2771,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,610.42,843.28,0.0
gfx950,256,3118,2048,2048,ck,0,1,30.9092,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,835.72,746.11,0.0
gfx950,256,3137,2048,128,ck,16,0,10.8523,a8w8_blockscale_1x128x128_256x64x64x128_16x16_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v1,147.81,1214.45,0.0
gfx950,256,3137,2048,1024,ck,0,1,21.2723,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,616.89,851.36,0.0
gfx950,256,3138,2048,2048,ck,0,0,30.9718,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,847.42,755.7,0.0
gfx950,256,3154,2048,2048,ck,0,0,31.2312,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,847.16,754.77,0.0
gfx950,256,3182,2048,512,ck,18,2,15.311,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,435.38,1025.07,0.0
gfx950,256,3182,2048,4096,ck,0,0,53.0653,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1006.03,649.3,0.0
gfx950,256,3183,2048,512,ck,18,3,15.3311,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,435.39,1025.07,0.0
gfx950,256,3183,2048,4096,ck,0,3,53.2538,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,991.03,639.58,0.0
gfx950,256,3289,2048,2048,ck,0,0,31.3584,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,879.48,777.85,0.0
gfx950,256,3437,2048,2048,ck,0,3,31.5449,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,910.56,799.38,0.0
gfx950,256,3613,2048,128,cktile,18,0,11.6956,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x128_intrawave_0x1x0_4,161.96,1327.29,0.0
gfx950,256,3613,2048,1024,ck,0,2,21.7806,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,693.92,943.1,0.0
gfx950,256,3617,2048,2048,ck,0,0,32.1475,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,939.6,818.07,0.0
gfx950,256,3620,2048,2048,ck,0,0,32.2357,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,942.02,820.07,0.0
gfx950,256,3669,2048,2048,ck,0,0,32.5001,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,944.88,820.81,0.0
gfx950,256,3824,2048,2048,ck,0,0,33.31,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,963.02,831.25,0.0
gfx950,256,3847,2048,512,ck,0,1,16.7925,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,478.01,1112.43,0.0
gfx950,256,3847,2048,4096,ck,0,3,58.0639,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1092.49,675.44,0.0
gfx950,256,3858,2048,2048,ck,0,3,33.8037,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,945.59,815.12,0.0
gfx950,256,3906,2048,2048,ck,0,1,33.9088,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,963.35,828.89,0.0
gfx950,256,4000,2048,2048,ck,0,0,33.8045,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,966.43,828.64,0.0
gfx950,256,4004,2048,2048,ck,0,0,34.0069,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,975.67,836.44,0.0
gfx950,256,4096,2048,128,cktile,19,0,11.7547,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x64_intrawave_0x1x0_3,182.69,1494.18,0.0
gfx950,256,4096,2048,512,ck,18,1,16.8942,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,504.36,1169.78,0.0
gfx950,256,4096,2048,1024,ck,0,0,22.3904,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,761.4,1022.38,0.0
gfx950,256,4096,2048,4096,ck,0,0,57.8087,a8w8_blockscale_1x128x128_256x128x128x128_16x16_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8_1x1_intrawave_v3,1188.74,725.55,0.0
gfx950,256,4097,2048,128,cktile,6,0,13.3623,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x64_intrawave_0x1x0_1,160.75,1314.73,0.0
gfx950,256,4097,2048,1024,cktile,32,0,27.6884,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4_aqrm,620.62,833.34,0.0
gfx950,256,4100,2048,2048,cktile,30,0,40.4228,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2_aqrm,850.84,726.93,0.0
gfx950,256,4108,2048,2048,cktile,12,0,40.3927,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1_aqrm,853.13,728.69,0.0
gfx950,256,4109,2048,128,cktile,6,0,12.3746,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x64_intrawave_0x1x0_1,174.09,1423.77,0.0
gfx950,256,4109,2048,1024,cktile,32,0,27.8134,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4_aqrm,619.64,831.8,0.0
gfx950,256,4111,2048,512,ck,18,0,18.2978,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,471.17,1092.59,0.0
gfx950,256,4111,2048,4096,cktile,28,0,63.0877,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3,1093.26,666.78,0.0
gfx950,256,4121,2048,2048,cktile,31,0,40.8112,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3_aqrm,847.06,723.18,0.0
gfx950,256,4123,2048,2048,cktile,32,0,40.7406,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4_aqrm,848.94,724.73,0.0
gfx950,256,4141,2048,512,ck,18,1,18.2114,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,470.01,1089.48,0.0
gfx950,256,4141,2048,4096,cktile,29,0,63.231,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,1098.74,669.16,0.0
gfx950,256,4142,2048,512,ck,18,0,18.2896,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,474.94,1100.89,0.0
gfx950,256,4142,2048,4096,cktile,28,0,62.7276,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3,1107.83,674.66,0.0
gfx950,256,4143,2048,128,cktile,19,0,12.3924,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x64_intrawave_0x1x0_3,175.28,1433.31,0.0
gfx950,256,4143,2048,1024,cktile,31,0,27.7405,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3_aqrm,626.41,840.26,0.0
gfx950,256,4149,2048,2048,cktile,12,0,40.8268,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1_aqrm,852.49,727.11,0.0
gfx950,256,4204,2048,2048,cktile,32,0,40.4626,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4_aqrm,871.56,742.01,0.0
gfx950,256,4223,2048,2048,cktile,31,0,40.7229,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3_aqrm,869.91,740.13,0.0
gfx950,256,4229,2048,2048,cktile,30,0,40.8754,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2_aqrm,867.89,738.27,0.0
gfx950,256,4345,2048,128,cktile,7,0,12.4699,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x64_intrawave_0x1x0_2,182.68,1492.83,0.0
gfx950,256,4345,2048,512,ck,18,0,18.6703,a8w8_blockscale_1x128x128_256x64x64x256_16x16_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8_1x1_intrawave_v1,488.05,1128.55,0.0
gfx950,256,4345,2048,1024,cktile,12,0,27.8581,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1_aqrm,654.18,873.84,0.0
gfx950,256,4345,2048,4096,cktile,27,0,63.4296,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2,1149.26,693.41,0.0
gfx950,256,4379,2048,2048,cktile,12,0,41.0491,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1_aqrm,894.87,757.6,0.0
gfx950,256,4410,2048,2048,cktile,31,0,41.0784,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3_aqrm,900.56,761.7,0.0
gfx950,256,4413,2048,128,cktile,20,0,12.436,a8w8_blockscale_cktile_32x128x128_1x4x1_16x16x64_intrawave_0x1x0_4,186.05,1519.99,0.0
gfx950,256,4413,2048,1024,cktile,30,0,27.9554,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2_aqrm,662.11,883.25,0.0
gfx950,256,4498,2048,2048,cktile,12,0,41.1004,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1_aqrm,918.04,774.45,0.0
